numbers,bonus_ball,date
"4,13,17,29,39,40",8,2017-11-21
"23,29,34,43,45,46",30,2017-11-27
"13,28,29,32,33,39",21,2017-11-27
"13,16,24,28,35,37",14,2017-12-03
"6,14,17,18,26,42",8,2017-12-03
"9,11,12,31,39,41",10,2017-12-09
"1,2,34,36,37,43",31,2017-12-09
"7,18,26,32,35,39",10,2017-12-15
"6,12,20,23,43,46",8,2017-12-15
"5,23,30,36,40,45",17,2017-12-21
"3,5,21,25,29,45",18,2017-12-21
"9,25,30,31,35,48",14,2017-12-27
"1,34,35,37,44,48",3,2017-12-27
"3,23,30,38,40,48",22,2018-01-02
"6,16,26,32,44,49",7,2018-01-02
"9,11,12,31,39,41",10,2018-01-08
"1,2,34,36,37,43",31,2018-01-08
"7,18,26,32,35,39",10,2018-01-14
"6,12,20,23,43,46",8,2018-01-14
"5,23,30,36,40,45",17,2018-01-20
"3,5,21,25,29,45",18,2018-01-20
"9,25,30,31,35,48",14,2018-01-26
"1,34,35,37,44,48",3,2018-01-26
"3,23,30,38,40,48",22,2018-02-01
"6,16,26,32,44,49",7,2018-02-01
"1,8,23,38,39,49",18,2018-02-07
"1,8,9,31,47,49",4,2018-02-07
"6,14,28,31,32,39",8,2018-02-13
"3,22,23,25,31,49",6,2018-02-13
"3,18,19,29,44,46",6,2018-02-19
"5,19,30,46,47,48",11,2018-02-19
"1,6,23,30,36,44",20,2018-02-25
"3,15,38,39,42,43",10,2018-02-25
"4,35,37,38,42,47",9,2018-03-03
"5,7,10,24,28,44",9,2018-03-03
"1,8,23,38,39,49",18,2018-03-09
"1,8,9,31,47,49",4,2018-03-09
"6,14,28,31,32,39",8,2018-03-15
"3,22,23,25,31,49",6,2018-03-15
"3,18,19,29,44,46",6,2018-03-21
"5,19,30,46,47,48",11,2018-03-21
"1,6,23,30,36,44",20,2018-03-27
"3,15,38,39,42,43",10,2018-03-27
"4,35,37,38,42,47",9,2018-04-02
"5,7,10,24,28,44",9,2018-04-02
"7,14,15,16,19,45",13,2018-04-08
"4,25,31,35,36,48",15,2018-04-08
"8,20,26,43,45,46",16,2018-04-14
"1,7,21,36,37,39",9,2018-04-14
"2,20,24,35,39,44",10,2018-04-20
"4,8,14,19,32,43",13,2018-04-20
"1,26,32,33,46,49",7,2018-04-26
"5,10,12,25,47,48",11,2018-04-26
"3,17,23,24,32,42",14,2018-05-02
"1,4,22,31,37,38",18,2018-05-02
"2,27,30,35,39,46",23,2018-05-08
"3,12,16,17,32,43",9,2018-05-08
"4,19,33,34,36,45",5,2018-05-14
"22,32,35,38,43,47",27,2018-05-14
"2,18,21,31,32,42",14,2018-05-20
"4,17,19,29,41,43",9,2018-05-20
"10,17,33,40,43,45",21,2018-05-26
"5,13,23,33,36,37",14,2018-05-26
"2,29,30,34,39,44",15,2018-06-01
"3,8,28,34,36,49",10,2018-06-01
"2,27,30,35,39,46",23,2018-06-07
"3,12,16,17,32,43",9,2018-06-07
"4,19,33,34,36,45",5,2018-06-13
"22,32,35,38,43,47",27,2018-06-13
"2,18,21,31,32,42",14,2018-06-19
"4,17,19,29,41,43",9,2018-06-19
"10,17,33,40,43,45",21,2018-06-25
"5,13,23,33,36,37",14,2018-06-25
"2,29,30,34,39,44",15,2018-07-01
"3,8,28,34,36,49",10,2018-07-01
"21,37,38,40,42,43",26,2018-07-07
"3,7,26,38,39,48",5,2018-07-07
"11,23,25,36,38,48",18,2018-07-13
"3,23,40,42,47,49",4,2018-07-13
"6,13,35,36,38,46",27,2018-07-19
"3,6,17,26,30,37",5,2018-07-19
"2,21,22,29,32,35",18,2018-07-25
"22,29,31,35,41,47",24,2018-07-25
"3,21,35,41,46,48",26,2018-07-31
"20,21,27,33,34,46",26,2018-07-31
"21,37,38,40,42,43",26,2018-08-06
"3,7,26,38,39,48",5,2018-08-06
"11,23,25,36,38,48",18,2018-08-12
"3,23,40,42,47,49",4,2018-08-12
"6,13,35,36,38,46",27,2018-08-18
"3,6,17,26,30,37",5,2018-08-18
"2,21,22,29,32,35",18,2018-08-24
"22,29,31,35,41,47",24,2018-08-24
"3,21,35,41,46,48",26,2018-08-30
"20,21,27,33,34,46",26,2018-08-30
"11,28,29,37,40,49",13,2018-09-05
"3,14,38,42,46,48",5,2018-09-05
"3,7,9,15,31,47",4,2018-09-11
"8,20,30,34,39,44",19,2018-09-11
"5,34,36,37,42,46",16,2018-09-17
"15,24,25,31,42,44",19,2018-09-17
"5,17,31,37,38,44",13,2018-09-23
"9,14,32,36,44,46",26,2018-09-23
"2,22,27,32,36,48",25,2018-09-29
"1,3,21,24,36,38",10,2018-09-29
"11,28,29,37,40,49",13,2018-10-05
"3,14,38,42,46,48",5,2018-10-05
"3,7,9,15,31,47",4,2018-10-11
"8,20,30,34,39,44",19,2018-10-11
"5,34,36,37,42,46",16,2018-10-17
"15,24,25,31,42,44",19,2018-10-17
"5,17,31,37,38,44",13,2018-10-23
"9,14,32,36,44,46",26,2018-10-23
"2,22,27,32,36,48",25,2018-10-29
"1,3,21,24,36,38",10,2018-10-29
"2,10,19,38,44,46",15,2018-11-04
"8,20,24,36,37,45",18,2018-11-04
"1,6,7,12,42,46",3,2018-11-10
"2,21,29,33,40,45",19,2018-11-10
"1,12,29,38,46,47",10,2018-11-16
"2,15,27,34,40,42",16,2018-11-16
"13,15,19,29,38,44",17,2018-11-22
"9,17,30,32,33,36",11,2018-11-22
"5,27,30,39,40,41",18,2018-11-28
"7,15,31,40,41,43",10,2018-11-28
"2,10,19,38,44,46",15,2018-12-04
"8,20,24,36,37,45",18,2018-12-04
"1,6,7,12,42,46",3,2018-12-10
"2,21,29,33,40,45",19,2018-12-10
"1,12,29,38,46,47",10,2018-12-16
"2,15,27,34,40,42",16,2018-12-16
"13,15,19,29,38,44",17,2018-12-22
"9,17,30,32,33,36",11,2018-12-22
"5,27,30,39,40,41",18,2018-12-28
"7,15,31,40,41,43",10,2018-12-28
"7,23,30,32,41,47",14,2019-01-03
"9,11,24,32,40,49",10,2019-01-03
"1,24,25,33,44,45",23,2019-01-09
"17,21,29,34,44,46",24,2019-01-09
"17,30,31,34,38,47",18,2019-01-15
"13,26,30,31,39,41",19,2019-01-15
"5,8,12,28,32,35",7,2019-01-21
"4,21,32,37,38,39",9,2019-01-21
"3,17,23,31,46,47",19,2019-01-27
"9,18,26,29,40,49",17,2019-01-27
"7,23,30,32,41,47",14,2019-02-02
"9,11,24,32,40,49",10,2019-02-02
"1,24,25,33,44,45",23,2019-02-08
"17,21,29,34,44,46",24,2019-02-08
"17,30,31,34,38,47",18,2019-02-14
"13,26,30,31,39,41",19,2019-02-14
"5,8,12,28,32,35",7,2019-02-20
"4,21,32,37,38,39",9,2019-02-20
"3,17,23,31,46,47",19,2019-02-26
"9,18,26,29,40,49",17,2019-02-26
"3,14,21,36,42,47",16,2019-03-04
"11,17,19,21,23,31",14,2019-03-04
"9,21,23,26,34,41",15,2019-03-10
"10,14,30,31,33,49",13,2019-03-10
"5,24,26,27,28,29",9,2019-03-16
"16,30,31,43,48,49",17,2019-03-16
"10,21,31,38,41,45",13,2019-03-22
"12,19,27,30,40,48",14,2019-03-22
"12,27,37,41,43,49",19,2019-03-28
"12,13,20,24,30,37",19,2019-03-28
"3,14,21,36,42,47",16,2019-04-03
"11,17,19,21,23,31",14,2019-04-03
"9,21,23,26,34,41",15,2019-04-09
"10,14,30,31,33,49",13,2019-04-09
"5,24,26,27,28,29",9,2019-04-15
"16,30,31,43,48,49",17,2019-04-15
"10,21,31,38,41,45",13,2019-04-21
"12,19,27,30,40,48",14,2019-04-21
"12,27,37,41,43,49",19,2019-04-27
"12,13,20,24,30,37",19,2019-04-27
"7,17,32,37,38,39",10,2019-05-03
"2,5,25,29,33,46",19,2019-05-03
"6,21,29,30,38,40",19,2019-05-09
"4,12,18,24,26,48",6,2019-05-09
"13,18,24,25,37,46",20,2019-05-15
"1,21,27,29,37,44",19,2019-05-15
"4,6,23,34,40,42",7,2019-05-21
"2,16,23,30,34,47",3,2019-05-21
"5,9,12,25,43,48",10,2019-05-27
"5,31,35,37,42,46",8,2019-05-27
"3,5,28,39,42,43",8,2019-06-02
"7,9,15,34,37,47",11,2019-06-02
"3,7,22,30,41,42",21,2019-06-08
"1,13,26,37,43,46",24,2019-06-08
"2,9,18,31,46,49",4,2019-06-14
"4,16,20,41,42,44",11,2019-06-14
"5,10,18,30,35,47",8,2019-06-20
"7,19,21,22,34,49",8,2019-06-20
"22,26,28,36,39,41",24,2019-06-26
"5,20,25,40,41,45",16,2019-06-26
"4,13,14,16,25,34",8,2019-07-02
"8,18,20,33,42,45",15,2019-07-02
"6,29,38,39,47,48",19,2019-07-08
"9,22,25,27,29,48",17,2019-07-08
"4,11,19,23,24,48",8,2019-07-14
"3,29,32,38,44,46",21,2019-07-14
"5,22,30,31,37,38",13,2019-07-20
"3,31,33,40,46,49",17,2019-07-20
"12,19,35,41,42,46",22,2019-07-26
"6,13,19,26,27,32",11,2019-07-26
"4,13,14,16,25,34",8,2019-08-01
"8,18,20,33,42,45",15,2019-08-01
"6,29,38,39,47,48",19,2019-08-07
"9,22,25,27,29,48",17,2019-08-07
"4,11,19,23,24,48",8,2019-08-13
"3,29,32,38,44,46",21,2019-08-13
"5,22,30,31,37,38",13,2019-08-19
"3,31,33,40,46,49",17,2019-08-19
"12,19,35,41,42,46",22,2019-08-25
"6,13,19,26,27,32",11,2019-08-25
"2,5,35,36,38,49",23,2019-08-31
"1,16,23,31,34,36",20,2019-08-31
"6,16,17,30,37,48",13,2019-09-06
"10,22,23,38,40,44",12,2019-09-06
"3,8,11,16,17,36",7,2019-09-12
"2,14,16,20,44,47",3,2019-09-12
"24,30,35,37,40,42",29,2019-09-18
"7,15,30,36,38,44",23,2019-09-18
"12,16,20,28,32,34",18,2019-09-24
"1,10,16,21,24,37",8,2019-09-24
"10,34,37,40,41,46",21,2019-09-30
"7,10,16,20,25,34",9,2019-09-30
"2,20,26,31,39,44",5,2019-10-06
"2,26,30,32,37,48",3,2019-10-06
"6,10,22,27,31,36",18,2019-10-12
"2,9,24,35,38,39",15,2019-10-12
"5,15,20,22,41,46",13,2019-10-18
"8,23,25,29,39,42",11,2019-10-18
"4,9,22,24,36,47",16,2019-10-24
"10,14,19,37,40,45",15,2019-10-24
"10,34,37,40,41,46",21,2019-10-30
"7,10,16,20,25,34",9,2019-10-30
"2,20,26,31,39,44",5,2019-11-05
"2,26,30,32,37,48",3,2019-11-05
"6,10,22,27,31,36",18,2019-11-11
"2,9,24,35,38,39",15,2019-11-11
"5,15,20,22,41,46",13,2019-11-17
"8,23,25,29,39,42",11,2019-11-17
"4,9,22,24,36,47",16,2019-11-23
"10,14,19,37,40,45",15,2019-11-23
"7,12,23,25,32,35",21,2019-11-29
"2,32,34,41,44,46",25,2019-11-29
"2,15,19,38,41,42",13,2019-12-05
"9,17,23,29,38,43",11,2019-12-05
"3,22,24,27,28,36",6,2019-12-11
"3,8,17,28,39,48",5,2019-12-11
"2,24,31,37,38,46",27,2019-12-17
"5,15,18,24,42,46",8,2019-12-17
"1,15,19,24,28,41",14,2019-12-23
"6,23,24,32,39,41",12,2019-12-23
"5,22,23,36,37,41",12,2019-12-29
"1,5,7,17,36,48",4,2019-12-29
"6,21,31,35,39,40",8,2020-01-04
"1,4,7,23,34,45",5,2020-01-04
"8,9,30,33,43,44",11,2020-01-10
"14,26,35,37,42,47",20,2020-01-10
"12,22,31,35,38,43",19,2020-01-16
"1,17,20,26,37,39",15,2020-01-16
"7,25,29,31,41,46",12,2020-01-22
"17,24,25,28,36,48",18,2020-01-22
"5,22,23,36,37,41",12,2020-01-28
"1,5,7,17,36,48",4,2020-01-28
"6,21,31,35,39,40",8,2020-02-03
"1,4,7,23,34,45",5,2020-02-03
"8,9,30,33,43,44",11,2020-02-09
"14,26,35,37,42,47",20,2020-02-09
"12,22,31,35,38,43",19,2020-02-15
"1,17,20,26,37,39",15,2020-02-15
"7,25,29,31,41,46",12,2020-02-21
"17,24,25,28,36,48",18,2020-02-21
"2,6,31,33,34,47",5,2020-02-27
"5,24,32,38,42,48",18,2020-02-27
"17,23,28,30,32,45",19,2020-03-04
"12,19,25,30,36,45",21,2020-03-04
"1,21,29,38,42,46",23,2020-03-10
"4,9,12,28,32,45",10,2020-03-10
"22,25,31,32,34,49",24,2020-03-16
"12,16,27,37,42,43",13,2020-03-16
"4,19,27,40,44,49",22,2020-03-22
"1,5,31,35,43,48",23,2020-03-22
"2,6,31,33,34,47",5,2020-03-28
"5,24,32,38,42,48",18,2020-03-28
"17,23,28,30,32,45",19,2020-04-03
"12,19,25,30,36,45",21,2020-04-03
"1,21,29,38,42,46",23,2020-04-09
"4,9,12,28,32,45",10,2020-04-09
"22,25,31,32,34,49",24,2020-04-15
"12,16,27,37,42,43",13,2020-04-15
"4,19,27,40,44,49",22,2020-04-21
"1,5,31,35,43,48",23,2020-04-21
"1,21,31,35,46,48",3,2020-04-27
"2,21,24,29,37,40",5,2020-04-27
"22,26,34,36,41,44",27,2020-05-03
"1,24,28,29,39,48",19,2020-05-03
"5,7,15,20,27,34",13,2020-05-09
"7,19,22,24,26,37",8,2020-05-09
"1,18,27,31,44,46",5,2020-05-15
"1,25,32,35,44,45",2,2020-05-15
"8,9,22,26,38,46",13,2020-05-21
"14,32,33,45,46,49",19,2020-05-21
"1,21,31,35,46,48",3,2020-05-27
"2,21,24,29,37,40",5,2020-05-27
"22,26,34,36,41,44",27,2020-06-02
"1,24,28,29,39,48",19,2020-06-02
"5,7,15,20,27,34",13,2020-06-08
"7,19,22,24,26,37",8,2020-06-08
"1,18,27,31,44,46",5,2020-06-14
"1,25,32,35,44,45",2,2020-06-14
"8,9,22,26,38,46",13,2020-06-20
"14,32,33,45,46,49",19,2020-06-20
"4,19,21,24,33,38",6,2020-06-26
"5,8,14,17,33,40",9,2020-06-26
"4,19,42,46,48,49",32,2020-07-02
"3,9,21,22,28,42",10,2020-07-02
"4,22,23,26,27,32",21,2020-07-08
"3,18,24,40,42,46",4,2020-07-08
"6,12,16,41,43,45",10,2020-07-14
"3,14,23,26,29,45",22,2020-07-14
"6,10,33,36,37,49",16,2020-07-20
"2,18,26,36,40,48",12,2020-07-20
"4,19,21,24,33,38",6,2020-07-26
"5,8,14,17,33,40",9,2020-07-26
"4,19,42,46,48,49",32,2020-08-01
"3,9,21,22,28,42",10,2020-08-01
"4,22,23,26,27,32",21,2020-08-07
"3,18,24,40,42,46",4,2020-08-07
"6,12,16,41,43,45",10,2020-08-13
"3,14,23,26,29,45",22,2020-08-13
"6,10,33,36,37,49",16,2020-08-19
"2,18,26,36,40,48",12,2020-08-19
"8,12,23,34,37,44",11,2020-08-25
"1,14,20,21,25,29",13,2020-08-25
"2,12,14,22,45,48",4,2020-08-31
"11,13,35,43,45,47",25,2020-08-31
"9,17,20,23,28,48",14,2020-09-06
"10,13,28,31,40,43",25,2020-09-06
"9,18,24,30,31,45",14,2020-09-12
"3,11,18,25,26,27",4,2020-09-12
"8,18,25,27,38,42",9,2020-09-18
"11,13,31,35,41,47",22,2020-09-18
"8,12,23,34,37,44",11,2020-09-24
"1,14,20,21,25,29",13,2020-09-24
"2,12,14,22,45,48",4,2020-09-30
"11,13,35,43,45,47",25,2020-09-30
"9,17,20,23,28,48",14,2020-10-06
"10,13,28,31,40,43",25,2020-10-06
"9,18,24,30,31,45",14,2020-10-12
"3,11,18,25,26,27",4,2020-10-12
"8,18,25,27,38,42",9,2020-10-18
"11,13,31,35,41,47",22,2020-10-18
"7,17,24,31,45,47",18,2020-10-24
"5,17,18,39,43,45",15,2020-10-24
"1,13,14,22,26,40",11,2020-10-30
"7,14,16,21,26,36",8,2020-10-30
"4,17,20,36,42,44",16,2020-11-05
"10,13,32,37,38,46",12,2020-11-05
"12,20,27,33,35,46",13,2020-11-11
"6,25,26,35,45,47",21,2020-11-11
"10,12,14,26,39,48",13,2020-11-17
"1,5,14,21,39,41",7,2020-11-17
"7,17,24,31,45,47",18,2020-11-23
"5,17,18,39,43,45",15,2020-11-23
"1,13,14,22,26,40",11,2020-11-29
"7,14,16,21,26,36",8,2020-11-29
"4,17,20,36,42,44",16,2020-12-05
"10,13,32,37,38,46",12,2020-12-05
"12,20,27,33,35,46",13,2020-12-11
"6,25,26,35,45,47",21,2020-12-11
"10,12,14,26,39,48",13,2020-12-17
"1,5,14,21,39,41",7,2020-12-17
"6,20,22,35,36,45",17,2020-12-23
"3,10,18,20,30,33",7,2020-12-23
"5,8,24,26,38,42",7,2020-12-29
"15,21,29,41,44,45",20,2020-12-29
"3,22,25,31,37,47",12,2021-01-04
"16,17,32,34,37,49",26,2021-01-04
"4,15,20,43,45,47",16,2021-01-10
"5,13,30,34,42,46",28,2021-01-10
"8,9,26,29,34,40",14,2021-01-16
"3,6,22,26,38,48",4,2021-01-16
"6,20,22,35,36,45",17,2021-01-22
"3,10,18,20,30,33",7,2021-01-22
"5,8,24,26,38,42",7,2021-01-28
"15,21,29,41,44,45",20,2021-01-28
"3,22,25,31,37,47",12,2021-02-03
"16,17,32,34,37,49",26,2021-02-03
"4,15,20,43,45,47",16,2021-02-09
"5,13,30,34,42,46",28,2021-02-09
"8,9,26,29,34,40",14,2021-02-15
"3,6,22,26,38,48",4,2021-02-15
"2,3,5,8,32,41",4,2021-02-21
"1,9,14,38,43,45",6,2021-02-21
"2,16,17,27,41,42",10,2021-02-27
"7,11,18,30,41,42",9,2021-02-27
"1,11,14,15,35,43",7,2021-03-05
"2,6,8,11,25,42",7,2021-03-05
"5,29,35,42,44,47",13,2021-03-11
"2,20,22,24,30,37",12,2021-03-11
"14,24,32,35,42,48",28,2021-03-17
"8,28,30,34,35,38",18,2021-03-17
"2,3,5,8,32,41",4,2021-03-23
"1,9,14,38,43,45",6,2021-03-23
"2,16,17,27,41,42",10,2021-03-29
"7,11,18,30,41,42",9,2021-03-29
"1,11,14,15,35,43",7,2021-04-04
"2,6,8,11,25,42",7,2021-04-04
"5,29,35,42,44,47",13,2021-04-10
"2,20,22,24,30,37",12,2021-04-10
"14,24,32,35,42,48",28,2021-04-16
"8,28,30,34,35,38",18,2021-04-16
"2,24,33,37,40,42",27,2021-04-22
"4,27,31,40,45,47",25,2021-04-22
"3,16,27,34,35,48",14,2021-04-28
"6,10,24,46,47,48",11,2021-04-28
"5,32,33,36,41,42",31,2021-05-04
"6,22,30,37,44,45",16,2021-05-04
"1,16,20,27,35,46",15,2021-05-10
"6,10,18,22,36,38",11,2021-05-10
"2,14,15,27,30,35",10,2021-05-16
"5,15,21,27,34,42",9,2021-05-16
"2,24,33,37,40,42",27,2021-05-22
"4,27,31,40,45,47",25,2021-05-22
"3,16,27,34,35,48",14,2021-05-28
"6,10,24,46,47,48",11,2021-05-28
"5,32,33,36,41,42",31,2021-06-03
"6,22,30,37,44,45",16,2021-06-03
"1,16,20,27,35,46",15,2021-06-09
"6,10,18,22,36,38",11,2021-06-09
"2,14,15,27,30,35",10,2021-06-15
"5,15,21,27,34,42",9,2021-06-15
"2,22,32,33,40,43",3,2021-06-21
"1,8,15,16,25,36",7,2021-06-21
"1,12,32,41,43,49",27,2021-06-27
"3,6,26,29,45,49",12,2021-06-27
"6,26,27,29,32,46",23,2021-07-03
"15,29,30,43,46,47",21,2021-07-03
"4,7,20,27,41,43",9,2021-07-09
"1,7,22,40,41,43",2,2021-07-09
"5,17,24,27,45,49",15,2021-07-15
"3,6,23,28,33,34",17,2021-07-15
"2,22,32,33,40,43",3,2021-07-21
"1,8,15,16,25,36",7,2021-07-21
"1,12,32,41,43,49",27,2021-07-27
"3,6,26,29,45,49",12,2021-07-27
"6,26,27,29,32,46",23,2021-08-02
"15,29,30,43,46,47",21,2021-08-02
"4,7,20,27,41,43",9,2021-08-08
"1,7,22,40,41,43",2,2021-08-08
"5,17,24,27,45,49",15,2021-08-14
"3,6,23,28,33,34",17,2021-08-14
"2,22,32,41,45,47",10,2021-08-20
"14,26,35,38,40,45",17,2021-08-20
"4,20,38,43,48,49",7,2021-08-26
"5,9,19,22,35,36",17,2021-08-26
"8,12,26,27,29,46",15,2021-09-01
"11,36,39,40,41,46",25,2021-09-01
"1,13,16,32,41,46",6,2021-09-07
"3,20,29,34,42,44",22,2021-09-07
"11,23,26,30,35,42",17,2021-09-13
"7,13,37,38,40,46",21,2021-09-13
"2,22,32,41,45,47",10,2021-09-19
"14,26,35,38,40,45",17,2021-09-19
"4,20,38,43,48,49",7,2021-09-25
"5,9,19,22,35,36",17,2021-09-25
"8,12,26,27,29,46",15,2021-10-01
"11,36,39,40,41,46",25,2021-10-01
"1,13,16,32,41,46",6,2021-10-07
"3,20,29,34,42,44",22,2021-10-07
"11,23,26,30,35,42",17,2021-10-13
"7,13,37,38,40,46",21,2021-10-13
"1,23,30,33,35,40",5,2021-10-19
"5,18,24,29,41,45",12,2021-10-19
"2,11,13,16,34,41",3,2021-10-25
"13,40,42,44,45,46",18,2021-10-25
"5,14,18,22,44,47",7,2021-10-31
"22,23,27,29,39,42",24,2021-10-31
"6,20,24,36,43,44",11,2021-11-06
"1,9,27,32,43,44",11,2021-11-06
"2,3,20,24,36,49",15,2021-11-12
"2,7,28,33,40,41",3,2021-11-12
"1,23,30,33,35,40",5,2021-11-18
"5,18,24,29,41,45",12,2021-11-18
"2,11,13,16,34,41",3,2021-11-24
"13,40,42,44,45,46",18,2021-11-24
"5,14,18,22,44,47",7,2021-11-30
"22,23,27,29,39,42",24,2021-11-30
"6,20,24,36,43,44",11,2021-12-06
"1,9,27,32,43,44",11,2021-12-06
"2,3,20,24,36,49",15,2021-12-12
"2,7,28,33,40,41",3,2021-12-12
"1,15,31,34,43,47",12,2021-12-18
"3,29,37,41,42,48",27,2021-12-18
"10,19,21,28,36,41",16,2021-12-24
"7,11,22,29,34,39",8,2021-12-24
"5,17,37,39,44,49",28,2021-12-30
"15,24,26,31,36,48",18,2021-12-30
"6,8,16,18,27,39",12,2022-01-05
"3,27,32,42,45,48",14,2022-01-05
"8,28,35,36,38,40",17,2022-01-11
"5,9,15,41,42,47",7,2022-01-11
"1,15,31,34,43,47",12,2022-01-17
"3,29,37,41,42,48",27,2022-01-17
"10,19,21,28,36,41",16,2022-01-23
"7,11,22,29,34,39",8,2022-01-23
"5,17,37,39,44,49",28,2022-01-29
"15,24,26,31,36,48",18,2022-01-29
"6,8,16,18,27,39",12,2022-02-04
"3,27,32,42,45,48",14,2022-02-04
"8,28,35,36,38,40",17,2022-02-10
"5,9,15,41,42,47",7,2022-02-10
"1,22,23,36,40,47",3,2022-02-16
"3,31,37,42,47,48",11,2022-02-16
"3,7,18,24,45,46",12,2022-02-22
"4,18,21,29,34,42",11,2022-02-22
"1,20,22,25,42,43",4,2022-02-28
"2,21,23,37,41,43",18,2022-02-28
"7,25,28,39,43,48",10,2022-03-06
"7,17,20,34,46,48",18,2022-03-06
"1,7,12,31,35,38",4,2022-03-12
"14,27,31,37,39,40",26,2022-03-12
"1,22,23,36,40,47",3,2022-03-18
"3,31,37,42,47,48",11,2022-03-18
"3,7,18,24,45,46",12,2022-03-24
"4,18,21,29,34,42",11,2022-03-24
"1,20,22,25,42,43",4,2022-03-30
"2,21,23,37,41,43",18,2022-03-30
"7,25,28,39,43,48",10,2022-04-05
"7,17,20,34,46,48",18,2022-04-05
"1,7,12,31,35,38",4,2022-04-11
"14,27,31,37,39,40",26,2022-04-11
"7,19,21,23,24,28",16,2022-04-17
"3,30,35,46,48,49",29,2022-04-17
"2,8,22,26,31,35",17,2022-04-23
"7,17,21,26,37,45",14,2022-04-23
"12,27,30,35,41,42",20,2022-04-29
"6,15,24,35,36,46",23,2022-04-29
"6,26,30,31,34,35",21,2022-05-05
"11,27,31,43,46,47",30,2022-05-05
"10,24,25,27,29,44",21,2022-05-11
"5,14,22,35,40,47",17,2022-05-11
"7,19,21,23,24,28",16,2022-05-17
"3,30,35,46,48,49",29,2022-05-17
"2,8,22,26,31,35",17,2022-05-23
"7,17,21,26,37,45",14,2022-05-23
"12,27,30,35,41,42",20,2022-05-29
"6,15,24,35,36,46",23,2022-05-29
"6,26,30,31,34,35",21,2022-06-04
"11,27,31,43,46,47",30,2022-06-04
"10,24,25,27,29,44",21,2022-06-10
"5,14,22,35,40,47",17,2022-06-10
"3,19,20,21,46,49",17,2022-06-16
"7,16,29,34,44,45",27,2022-06-16
"14,17,20,35,40,47",16,2022-06-22
"7,30,34,38,47,48",29,2022-06-22
"15,23,26,37,40,44",16,2022-06-28
"1,20,29,36,41,43",13,2022-06-28
"27,39,41,44,45,49",37,2022-07-04
"6,31,33,34,40,46",28,2022-07-04
"7,24,25,26,39,46",8,2022-07-10
"5,19,25,35,41,42",7,2022-07-10
"3,19,20,21,46,49",17,2022-07-16
"7,16,29,34,44,45",27,2022-07-16
"14,17,20,35,40,47",16,2022-07-22
"7,30,34,38,47,48",29,2022-07-22
"15,23,26,37,40,44",16,2022-07-28
"1,20,29,36,41,43",13,2022-07-28
"27,39,41,44,45,49",37,2022-08-03
"6,31,33,34,40,46",28,2022-08-03
"7,24,25,26,39,46",8,2022-08-09
"5,19,25,35,41,42",7,2022-08-09
"3,22,23,27,46,47",21,2022-08-15
"10,11,23,35,39,42",19,2022-08-15
"10,16,26,27,40,46",13,2022-08-21
"6,17,32,41,46,48",10,2022-08-21
"6,14,16,18,32,47",9,2022-08-27
"9,22,25,26,34,36",23,2022-08-27
"13,30,40,45,47,48",15,2022-09-02
"7,25,28,35,40,41",24,2022-09-02
"2,12,27,32,35,49",3,2022-09-08
"3,8,20,32,36,38",6,2022-09-08
"13,33,34,35,41,48",24,2022-09-14
"25,33,37,39,42,46",30,2022-09-14
"3,8,9,23,34,38",4,2022-09-20
"1,12,19,26,44,47",3,2022-09-20
"3,15,17,21,23,27",10,2022-09-26
"8,18,19,22,28,42",16,2022-09-26
"20,25,28,31,40,45",22,2022-10-02
"20,28,32,37,48,49",27,2022-10-02
"5,9,23,24,25,49",10,2022-10-08
"30,31,37,39,46,47",34,2022-10-08
"13,33,34,35,41,48",24,2022-10-14
"25,33,37,39,42,46",30,2022-10-14
"3,8,9,23,34,38",4,2022-10-20
"1,12,19,26,44,47",3,2022-10-20
"3,15,17,21,23,27",10,2022-10-26
"8,18,19,22,28,42",16,2022-10-26
"20,25,28,31,40,45",22,2022-11-01
"20,28,32,37,48,49",27,2022-11-01
"5,9,23,24,25,49",10,2022-11-07
"30,31,37,39,46,47",34,2022-11-07
"5,14,22,24,27,31",17,2022-11-13
"3,13,16,37,39,43",7,2022-11-13
"9,22,24,25,41,47",21,2022-11-19
"18,32,34,43,47,48",30,2022-11-19
"1,9,11,24,40,41",4,2022-11-25
"19,29,30,38,40,46",28,2022-11-25
"8,16,29,30,33,42",9,2022-12-01
"2,17,29,35,37,48",7,2022-12-01
"1,13,25,28,39,40",7,2022-12-07
"1,21,23,28,37,39",6,2022-12-07
"5,14,22,24,27,31",17,2022-12-13
"3,13,16,37,39,43",7,2022-12-13
"9,22,24,25,41,47",21,2022-12-19
"18,32,34,43,47,48",30,2022-12-19
"1,9,11,24,40,41",4,2022-12-25
"19,29,30,38,40,46",28,2022-12-25
"8,16,29,30,33,42",9,2022-12-31
"2,17,29,35,37,48",7,2022-12-31
"1,13,25,28,39,40",7,2023-01-06
"1,21,23,28,37,39",6,2023-01-06
"1,3,17,27,41,44",14,2023-01-12
"12,16,21,25,29,43",15,2023-01-12
"7,14,28,29,33,42",11,2023-01-18
"2,14,19,35,37,48",5,2023-01-18
"1,21,27,28,37,43",26,2023-01-24
"4,15,22,26,34,46",18,2023-01-24
"2,14,21,22,27,35",3,2023-01-30
"9,11,20,28,33,35",13,2023-01-30
"22,27,37,42,43,49",31,2023-02-05
"9,23,33,37,45,48",11,2023-02-05
